Ensembl Gene ID	Ensembl Transcript ID
ENSECAG00000010833	ENSECAT00000011307
ENSECAG00000010834	ENSECAT00000011151
ENSECAG00000010835	ENSECAT00000011200
ENSECAG00000010836	ENSECAT00000011135
ENSECAG00000010837	ENSECAT00000011390
ENSECAG00000010837	ENSECAT00000011413
ENSECAG00000010838	ENSECAT00000011147
ENSECAG00000010839	ENSECAT00000011194
ENSECAG00000010840	ENSECAT00000011488
ENSECAG00000010841	ENSECAT00000012399
ENSECAG00000010842	ENSECAT00000011179
ENSECAG00000010843	ENSECAT00000011141
ENSECAG00000010844	ENSECAT00000011626
ENSECAG00000010845	ENSECAT00000012340
ENSECAG00000010846	ENSECAT00000011666
ENSECAG00000010847	ENSECAT00000011210
ENSECAG00000010848	ENSECAT00000011376
ENSECAG00000010849	ENSECAT00000011388
ENSECAG00000010850	ENSECAT00000011181
ENSECAG00000010851	ENSECAT00000011507
ENSECAG00000010852	ENSECAT00000011336
ENSECAG00000010853	ENSECAT00000011159
ENSECAG00000010854	ENSECAT00000011155
ENSECAG00000010855	ENSECAT00000011903
ENSECAG00000010856	ENSECAT00000011170
ENSECAG00000010857	ENSECAT00000011171
ENSECAG00000010858	ENSECAT00000011164
ENSECAG00000010859	ENSECAT00000011615
ENSECAG00000010860	ENSECAT00000011247
ENSECAG00000010861	ENSECAT00000011175
ENSECAG00000010862	ENSECAT00000011733
ENSECAG00000010862	ENSECAT00000011746
ENSECAG00000010863	ENSECAT00000011165
ENSECAG00000010864	ENSECAT00000011463
ENSECAG00000010865	ENSECAT00000011227
ENSECAG00000010866	ENSECAT00000011186
ENSECAG00000010867	ENSECAT00000011862
ENSECAG00000010868	ENSECAT00000011341
ENSECAG00000010869	ENSECAT00000011583
ENSECAG00000010870	ENSECAT00000011190
ENSECAG00000010871	ENSECAT00000011193
ENSECAG00000010872	ENSECAT00000011454
ENSECAG00000010873	ENSECAT00000011279
ENSECAG00000010874	ENSECAT00000011767
ENSECAG00000010876	ENSECAT00000011426
ENSECAG00000010876	ENSECAT00000011436
ENSECAG00000010877	ENSECAT00000012148
ENSECAG00000010877	ENSECAT00000012176
ENSECAG00000010878	ENSECAT00000011211
ENSECAG00000010879	ENSECAT00000011287
ENSECAG00000010880	ENSECAT00000011250
ENSECAG00000010881	ENSECAT00000011760
ENSECAG00000010882	ENSECAT00000011399
ENSECAG00000010883	ENSECAT00000011234
ENSECAG00000010884	ENSECAT00000011539
ENSECAG00000010885	ENSECAT00000011312
ENSECAG00000010886	ENSECAT00000011395
ENSECAG00000010887	ENSECAT00000011205
ENSECAG00000010888	ENSECAT00000011224
ENSECAG00000010889	ENSECAT00000011192
ENSECAG00000010890	ENSECAT00000011551
ENSECAG00000010891	ENSECAT00000011285
ENSECAG00000010892	ENSECAT00000012119
ENSECAG00000010893	ENSECAT00000011197
ENSECAG00000010894	ENSECAT00000011332
ENSECAG00000010895	ENSECAT00000011378
ENSECAG00000010896	ENSECAT00000011201
ENSECAG00000010897	ENSECAT00000011498
ENSECAG00000010898	ENSECAT00000011915
ENSECAG00000010899	ENSECAT00000011209
ENSECAG00000010900	ENSECAT00000011668
ENSECAG00000010902	ENSECAT00000011274
ENSECAG00000010904	ENSECAT00000011280
ENSECAG00000010905	ENSECAT00000011215
ENSECAG00000010906	ENSECAT00000011223
ENSECAG00000010907	ENSECAT00000011212
ENSECAG00000010908	ENSECAT00000011357
ENSECAG00000010909	ENSECAT00000011630
ENSECAG00000010910	ENSECAT00000011222
ENSECAG00000010911	ENSECAT00000011363
ENSECAG00000010912	ENSECAT00000011214
ENSECAG00000010913	ENSECAT00000012758
ENSECAG00000010914	ENSECAT00000011271
ENSECAG00000010915	ENSECAT00000011219
ENSECAG00000010916	ENSECAT00000011439
ENSECAG00000010917	ENSECAT00000011638
ENSECAG00000010918	ENSECAT00000011969
ENSECAG00000010919	ENSECAT00000011926
ENSECAG00000010919	ENSECAT00000012036
ENSECAG00000010919	ENSECAT00000012043
ENSECAG00000010920	ENSECAT00000011794
ENSECAG00000010921	ENSECAT00000011225
ENSECAG00000010922	ENSECAT00000011734
ENSECAG00000010923	ENSECAT00000011505
ENSECAG00000010924	ENSECAT00000011232
ENSECAG00000010925	ENSECAT00000011241
ENSECAG00000010926	ENSECAT00000011444
ENSECAG00000010926	ENSECAT00000011491
ENSECAG00000010927	ENSECAT00000011236
ENSECAG00000010928	ENSECAT00000011510
ENSECAG00000010929	ENSECAT00000011309
ENSECAG00000010930	ENSECAT00000011273
ENSECAG00000010932	ENSECAT00000011371
ENSECAG00000010933	ENSECAT00000011339
ENSECAG00000010934	ENSECAT00000011249
ENSECAG00000010935	ENSECAT00000011544
ENSECAG00000010936	ENSECAT00000011245
ENSECAG00000010937	ENSECAT00000011258
ENSECAG00000010938	ENSECAT00000011477
ENSECAG00000010939	ENSECAT00000011365
ENSECAG00000010940	ENSECAT00000011301
ENSECAG00000010941	ENSECAT00000011452
ENSECAG00000010942	ENSECAT00000011543
ENSECAG00000010943	ENSECAT00000011397
ENSECAG00000010944	ENSECAT00000011255
ENSECAG00000010945	ENSECAT00000011252
ENSECAG00000010946	ENSECAT00000011532
ENSECAG00000010947	ENSECAT00000011299
ENSECAG00000010948	ENSECAT00000011343
ENSECAG00000010949	ENSECAT00000011254
ENSECAG00000010950	ENSECAT00000011251
ENSECAG00000010951	ENSECAT00000011564
ENSECAG00000010952	ENSECAT00000011256
ENSECAG00000010953	ENSECAT00000011304
ENSECAG00000010954	ENSECAT00000011648
ENSECAG00000010955	ENSECAT00000011262
ENSECAG00000010956	ENSECAT00000011268
ENSECAG00000010957	ENSECAT00000011889
ENSECAG00000010959	ENSECAT00000011681
ENSECAG00000010960	ENSECAT00000011374
ENSECAG00000010961	ENSECAT00000011447
ENSECAG00000010962	ENSECAT00000011530
ENSECAG00000010963	ENSECAT00000011379
ENSECAG00000010964	ENSECAT00000011333
ENSECAG00000010965	ENSECAT00000011277
ENSECAG00000010966	ENSECAT00000011410
ENSECAG00000010967	ENSECAT00000011406
ENSECAG00000010968	ENSECAT00000011315
ENSECAG00000010969	ENSECAT00000011875
ENSECAG00000010970	ENSECAT00000011278
ENSECAG00000010971	ENSECAT00000012207
ENSECAG00000010972	ENSECAT00000011418
ENSECAG00000010973	ENSECAT00000011298
ENSECAG00000010974	ENSECAT00000011331
ENSECAG00000010977	ENSECAT00000011295
ENSECAG00000010978	ENSECAT00000011355
ENSECAG00000010979	ENSECAT00000011293
ENSECAG00000010980	ENSECAT00000011600
ENSECAG00000010981	ENSECAT00000011763
ENSECAG00000010982	ENSECAT00000012008
ENSECAG00000010983	ENSECAT00000011476
ENSECAG00000010984	ENSECAT00000011580
ENSECAG00000010985	ENSECAT00000011402
ENSECAG00000010986	ENSECAT00000011528
ENSECAG00000010987	ENSECAT00000011319
ENSECAG00000010988	ENSECAT00000011348
ENSECAG00000010989	ENSECAT00000011511
ENSECAG00000010990	ENSECAT00000011553
ENSECAG00000010991	ENSECAT00000011427
ENSECAG00000010992	ENSECAT00000011481
ENSECAG00000010993	ENSECAT00000011324
ENSECAG00000010994	ENSECAT00000011317
ENSECAG00000010995	ENSECAT00000011342
ENSECAG00000010996	ENSECAT00000011570
ENSECAG00000010997	ENSECAT00000011680
ENSECAG00000010998	ENSECAT00000011314
ENSECAG00000010999	ENSECAT00000011441
ENSECAG00000011000	ENSECAT00000011310
ENSECAG00000011001	ENSECAT00000011352
ENSECAG00000011002	ENSECAT00000012205
ENSECAG00000011003	ENSECAT00000011948
ENSECAG00000011004	ENSECAT00000011776
ENSECAG00000011005	ENSECAT00000011326
ENSECAG00000011006	ENSECAT00000011417
ENSECAG00000011007	ENSECAT00000011541
ENSECAG00000011008	ENSECAT00000011655
ENSECAG00000011009	ENSECAT00000011640
ENSECAG00000011010	ENSECAT00000011323
ENSECAG00000011011	ENSECAT00000011377
ENSECAG00000011012	ENSECAT00000011735
ENSECAG00000011013	ENSECAT00000011330
ENSECAG00000011014	ENSECAT00000011344
ENSECAG00000011015	ENSECAT00000011325
ENSECAG00000011016	ENSECAT00000011425
ENSECAG00000011017	ENSECAT00000011777
ENSECAG00000011018	ENSECAT00000011358
ENSECAG00000011019	ENSECAT00000011665
ENSECAG00000011020	ENSECAT00000011356
ENSECAG00000011021	ENSECAT00000011494
ENSECAG00000011022	ENSECAT00000011434
ENSECAG00000011023	ENSECAT00000011389
ENSECAG00000011024	ENSECAT00000011451
ENSECAG00000011025	ENSECAT00000011340
ENSECAG00000011026	ENSECAT00000011383
ENSECAG00000011027	ENSECAT00000011445
ENSECAG00000011028	ENSECAT00000011708
ENSECAG00000011029	ENSECAT00000011814
ENSECAG00000011030	ENSECAT00000011349
ENSECAG00000011031	ENSECAT00000011370
ENSECAG00000011032	ENSECAT00000011360
ENSECAG00000011033	ENSECAT00000011572
ENSECAG00000011034	ENSECAT00000011351
ENSECAG00000011035	ENSECAT00000012818
ENSECAG00000011035	ENSECAT00000012893
ENSECAG00000011036	ENSECAT00000011403
ENSECAG00000011037	ENSECAT00000011775
ENSECAG00000011038	ENSECAT00000011359
ENSECAG00000011039	ENSECAT00000011353
ENSECAG00000011040	ENSECAT00000011362
ENSECAG00000011041	ENSECAT00000011562
ENSECAG00000011042	ENSECAT00000011367
ENSECAG00000011043	ENSECAT00000011574
ENSECAG00000011044	ENSECAT00000011601
ENSECAG00000011045	ENSECAT00000011781
ENSECAG00000011046	ENSECAT00000011369
ENSECAG00000011048	ENSECAT00000011415
ENSECAG00000011049	ENSECAT00000011384
ENSECAG00000011050	ENSECAT00000011392
ENSECAG00000011051	ENSECAT00000011578
ENSECAG00000011052	ENSECAT00000011409
ENSECAG00000011053	ENSECAT00000011431
ENSECAG00000011054	ENSECAT00000011387
ENSECAG00000011055	ENSECAT00000011485
ENSECAG00000011056	ENSECAT00000011405
ENSECAG00000011057	ENSECAT00000011750
ENSECAG00000011057	ENSECAT00000011792
ENSECAG00000011058	ENSECAT00000011398
ENSECAG00000011059	ENSECAT00000011466
ENSECAG00000011060	ENSECAT00000011475
ENSECAG00000011061	ENSECAT00000011385
ENSECAG00000011062	ENSECAT00000011393
ENSECAG00000011063	ENSECAT00000011764
ENSECAG00000011065	ENSECAT00000011380
ENSECAG00000011066	ENSECAT00000011407
ENSECAG00000011067	ENSECAT00000012882
ENSECAG00000011067	ENSECAT00000012886
ENSECAG00000011068	ENSECAT00000012140
ENSECAG00000011069	ENSECAT00000011382
ENSECAG00000011070	ENSECAT00000011565
ENSECAG00000011071	ENSECAT00000011448
ENSECAG00000011072	ENSECAT00000011754
ENSECAG00000011073	ENSECAT00000011386
ENSECAG00000011074	ENSECAT00000011598
ENSECAG00000011075	ENSECAT00000011715
ENSECAG00000011076	ENSECAT00000011672
ENSECAG00000011077	ENSECAT00000011433
ENSECAG00000011078	ENSECAT00000011460
ENSECAG00000011079	ENSECAT00000011523
ENSECAG00000011080	ENSECAT00000012347
ENSECAG00000011080	ENSECAT00000012351
ENSECAG00000011081	ENSECAT00000011465
ENSECAG00000011083	ENSECAT00000011429
ENSECAG00000011084	ENSECAT00000011962
ENSECAG00000011085	ENSECAT00000011524
ENSECAG00000011086	ENSECAT00000011401
ENSECAG00000011087	ENSECAT00000011645
ENSECAG00000011088	ENSECAT00000011408
ENSECAG00000011089	ENSECAT00000011416
ENSECAG00000011090	ENSECAT00000011653
ENSECAG00000011091	ENSECAT00000011594
ENSECAG00000011092	ENSECAT00000011435
ENSECAG00000011093	ENSECAT00000011471
ENSECAG00000011094	ENSECAT00000011420
ENSECAG00000011095	ENSECAT00000011428
ENSECAG00000011096	ENSECAT00000011514
ENSECAG00000011096	ENSECAT00000011557
ENSECAG00000011097	ENSECAT00000011877
ENSECAG00000011098	ENSECAT00000011677
ENSECAG00000011099	ENSECAT00000012045
ENSECAG00000011101	ENSECAT00000012127
ENSECAG00000011102	ENSECAT00000011847
ENSECAG00000011103	ENSECAT00000011700
ENSECAG00000011104	ENSECAT00000011422
ENSECAG00000011105	ENSECAT00000011419
ENSECAG00000011106	ENSECAT00000011474
ENSECAG00000019972	ENSECAT00000021238
ENSECAG00000019972	ENSECAT00000028824
ENSECAG00000019741	ENSECAT00000021233
ENSECAG00000019741	ENSECAT00000020933
ENSECAG00000019741	ENSECAT00000029016
ENSECAG00000012865	ENSECAT00000013316
ENSECAG00000012865	ENSECAT00000028838
ENSECAG00000011108	ENSECAT00000012122
ENSECAG00000011108	ENSECAT00000012169
ENSECAG00000011109	ENSECAT00000011424
ENSECAG00000011110	ENSECAT00000011484
ENSECAG00000011111	ENSECAT00000012096
ENSECAG00000011111	ENSECAT00000012190
ENSECAG00000011111	ENSECAT00000012302
ENSECAG00000011112	ENSECAT00000011556
ENSECAG00000011113	ENSECAT00000011712
ENSECAG00000011114	ENSECAT00000011440
ENSECAG00000011115	ENSECAT00000011438
ENSECAG00000011116	ENSECAT00000011437
ENSECAG00000011117	ENSECAT00000011489
ENSECAG00000011118	ENSECAT00000011458
ENSECAG00000011119	ENSECAT00000011456
ENSECAG00000011120	ENSECAT00000011945
ENSECAG00000011121	ENSECAT00000011443
ENSECAG00000011122	ENSECAT00000011876
ENSECAG00000011123	ENSECAT00000011919
ENSECAG00000011124	ENSECAT00000011462
ENSECAG00000011125	ENSECAT00000011853
ENSECAG00000011126	ENSECAT00000011500
ENSECAG00000011127	ENSECAT00000012511
ENSECAG00000011128	ENSECAT00000011469
ENSECAG00000011129	ENSECAT00000012452
ENSECAG00000011130	ENSECAT00000011617
ENSECAG00000011131	ENSECAT00000011506
ENSECAG00000011132	ENSECAT00000011959
ENSECAG00000011133	ENSECAT00000011636
ENSECAG00000011134	ENSECAT00000011913
ENSECAG00000011135	ENSECAT00000011552
ENSECAG00000011136	ENSECAT00000011467
ENSECAG00000011137	ENSECAT00000011459
ENSECAG00000011138	ENSECAT00000011921
ENSECAG00000011138	ENSECAT00000011952
ENSECAG00000011138	ENSECAT00000011971
ENSECAG00000011139	ENSECAT00000011571
ENSECAG00000011140	ENSECAT00000011549
ENSECAG00000011141	ENSECAT00000011558
ENSECAG00000011142	ENSECAT00000011586
ENSECAG00000011143	ENSECAT00000011663
ENSECAG00000011144	ENSECAT00000011870
ENSECAG00000011145	ENSECAT00000011519
ENSECAG00000011146	ENSECAT00000011470
ENSECAG00000011147	ENSECAT00000012388
ENSECAG00000011147	ENSECAT00000012476
ENSECAG00000011148	ENSECAT00000011554
ENSECAG00000011149	ENSECAT00000011482
ENSECAG00000011150	ENSECAT00000011568
ENSECAG00000011151	ENSECAT00000011612
ENSECAG00000011152	ENSECAT00000011698
ENSECAG00000011152	ENSECAT00000011751
ENSECAG00000011153	ENSECAT00000011480
ENSECAG00000011154	ENSECAT00000012033
ENSECAG00000011155	ENSECAT00000011579
ENSECAG00000011156	ENSECAT00000011518
ENSECAG00000011157	ENSECAT00000011757
ENSECAG00000011158	ENSECAT00000011627
ENSECAG00000011159	ENSECAT00000011492
ENSECAG00000011160	ENSECAT00000011483
ENSECAG00000011161	ENSECAT00000011503
ENSECAG00000011162	ENSECAT00000011512
ENSECAG00000011163	ENSECAT00000011669
ENSECAG00000011164	ENSECAT00000011525
ENSECAG00000011166	ENSECAT00000011573
ENSECAG00000011167	ENSECAT00000011841
ENSECAG00000011169	ENSECAT00000011497
ENSECAG00000011170	ENSECAT00000011561
ENSECAG00000011171	ENSECAT00000011531
ENSECAG00000011172	ENSECAT00000012051
ENSECAG00000011173	ENSECAT00000011842
ENSECAG00000011174	ENSECAT00000011788
ENSECAG00000011175	ENSECAT00000011688
ENSECAG00000011176	ENSECAT00000011499
ENSECAG00000011177	ENSECAT00000011656
ENSECAG00000011178	ENSECAT00000011575
ENSECAG00000011179	ENSECAT00000011717
ENSECAG00000011180	ENSECAT00000011741
ENSECAG00000011181	ENSECAT00000013767
ENSECAG00000011182	ENSECAT00000011671
ENSECAG00000011183	ENSECAT00000011508
ENSECAG00000011184	ENSECAT00000011513
ENSECAG00000011185	ENSECAT00000011542
ENSECAG00000011186	ENSECAT00000011515
ENSECAG00000011187	ENSECAT00000011674
ENSECAG00000011189	ENSECAT00000011522
ENSECAG00000011190	ENSECAT00000011534
ENSECAG00000011191	ENSECAT00000011517
ENSECAG00000011192	ENSECAT00000011831
ENSECAG00000011193	ENSECAT00000011559
ENSECAG00000011195	ENSECAT00000011587
ENSECAG00000011196	ENSECAT00000011664
ENSECAG00000011197	ENSECAT00000011582
ENSECAG00000011198	ENSECAT00000011822
ENSECAG00000011199	ENSECAT00000011527
ENSECAG00000011200	ENSECAT00000011855
ENSECAG00000011201	ENSECAT00000011537
ENSECAG00000011202	ENSECAT00000011526
ENSECAG00000011203	ENSECAT00000011545
ENSECAG00000011205	ENSECAT00000011533
ENSECAG00000011206	ENSECAT00000011581
ENSECAG00000011207	ENSECAT00000011538
ENSECAG00000011208	ENSECAT00000011536
ENSECAG00000011209	ENSECAT00000011540
ENSECAG00000011210	ENSECAT00000011826
ENSECAG00000011211	ENSECAT00000011563
ENSECAG00000011212	ENSECAT00000011679
ENSECAG00000011213	ENSECAT00000011585
ENSECAG00000011214	ENSECAT00000011546
ENSECAG00000011215	ENSECAT00000011547
ENSECAG00000011216	ENSECAT00000011550
ENSECAG00000011217	ENSECAT00000011548
ENSECAG00000011218	ENSECAT00000011835
ENSECAG00000011219	ENSECAT00000011588
ENSECAG00000011220	ENSECAT00000011914
ENSECAG00000011221	ENSECAT00000011597
ENSECAG00000011222	ENSECAT00000011887
ENSECAG00000011222	ENSECAT00000011924
ENSECAG00000011223	ENSECAT00000012234
ENSECAG00000011224	ENSECAT00000011567
ENSECAG00000011225	ENSECAT00000012365
ENSECAG00000011226	ENSECAT00000011633
ENSECAG00000011227	ENSECAT00000011592
ENSECAG00000011228	ENSECAT00000011555
ENSECAG00000011229	ENSECAT00000012077
ENSECAG00000011230	ENSECAT00000011795
ENSECAG00000011231	ENSECAT00000011716
ENSECAG00000011231	ENSECAT00000011747
ENSECAG00000011232	ENSECAT00000011850
ENSECAG00000011232	ENSECAT00000011859
ENSECAG00000011233	ENSECAT00000011560
ENSECAG00000011234	ENSECAT00000012935
ENSECAG00000011234	ENSECAT00000013001
ENSECAG00000011235	ENSECAT00000011745
ENSECAG00000011236	ENSECAT00000011678
ENSECAG00000011237	ENSECAT00000011958
ENSECAG00000011238	ENSECAT00000011596
ENSECAG00000011239	ENSECAT00000012054
ENSECAG00000011240	ENSECAT00000012268
ENSECAG00000011242	ENSECAT00000011660
ENSECAG00000011243	ENSECAT00000011813
ENSECAG00000011244	ENSECAT00000011729
ENSECAG00000011245	ENSECAT00000011642
ENSECAG00000011246	ENSECAT00000011718
ENSECAG00000011247	ENSECAT00000011589
ENSECAG00000011248	ENSECAT00000011667
ENSECAG00000011249	ENSECAT00000011721
ENSECAG00000011250	ENSECAT00000011685
ENSECAG00000011251	ENSECAT00000011730
ENSECAG00000011252	ENSECAT00000011584
ENSECAG00000011253	ENSECAT00000011829
ENSECAG00000011254	ENSECAT00000011670
ENSECAG00000011255	ENSECAT00000011577
ENSECAG00000011256	ENSECAT00000012247
ENSECAG00000011257	ENSECAT00000011693
ENSECAG00000011258	ENSECAT00000011629
ENSECAG00000011259	ENSECAT00000011619
ENSECAG00000011260	ENSECAT00000011623
ENSECAG00000011261	ENSECAT00000011591
ENSECAG00000011262	ENSECAT00000012044
ENSECAG00000011263	ENSECAT00000011823
ENSECAG00000011264	ENSECAT00000011860
ENSECAG00000011265	ENSECAT00000011811
ENSECAG00000011266	ENSECAT00000011590
ENSECAG00000011267	ENSECAT00000011878
ENSECAG00000011268	ENSECAT00000011714
ENSECAG00000011269	ENSECAT00000011609
ENSECAG00000011270	ENSECAT00000011644
ENSECAG00000011271	ENSECAT00000011713
ENSECAG00000011272	ENSECAT00000011697
ENSECAG00000011273	ENSECAT00000011818
ENSECAG00000011274	ENSECAT00000011743
ENSECAG00000011275	ENSECAT00000011970
ENSECAG00000011276	ENSECAT00000012003
ENSECAG00000011276	ENSECAT00000012015
ENSECAG00000011277	ENSECAT00000011843
ENSECAG00000011278	ENSECAT00000011686
ENSECAG00000011279	ENSECAT00000011610
ENSECAG00000011280	ENSECAT00000011622
ENSECAG00000011281	ENSECAT00000012549
ENSECAG00000011281	ENSECAT00000012614
ENSECAG00000011281	ENSECAT00000012626
ENSECAG00000011282	ENSECAT00000011607
ENSECAG00000011283	ENSECAT00000011621
ENSECAG00000011284	ENSECAT00000011611
ENSECAG00000011285	ENSECAT00000011620
ENSECAG00000011286	ENSECAT00000011604
ENSECAG00000011287	ENSECAT00000011676
ENSECAG00000011288	ENSECAT00000011748
ENSECAG00000011289	ENSECAT00000012484
ENSECAG00000011290	ENSECAT00000011618
ENSECAG00000011291	ENSECAT00000012000
ENSECAG00000011292	ENSECAT00000011779
ENSECAG00000011293	ENSECAT00000012202
ENSECAG00000011293	ENSECAT00000012244
ENSECAG00000011294	ENSECAT00000011659
ENSECAG00000011295	ENSECAT00000011625
ENSECAG00000011296	ENSECAT00000011993
ENSECAG00000011297	ENSECAT00000011722
ENSECAG00000011298	ENSECAT00000011635
ENSECAG00000011299	ENSECAT00000011631
ENSECAG00000011300	ENSECAT00000011639
ENSECAG00000011301	ENSECAT00000011702
ENSECAG00000011302	ENSECAT00000011749
ENSECAG00000011302	ENSECAT00000011772
ENSECAG00000011303	ENSECAT00000012380
ENSECAG00000011304	ENSECAT00000011657
ENSECAG00000011305	ENSECAT00000011637
ENSECAG00000011306	ENSECAT00000012034
ENSECAG00000011307	ENSECAT00000011774
ENSECAG00000011308	ENSECAT00000011769
ENSECAG00000011309	ENSECAT00000011957
ENSECAG00000011310	ENSECAT00000012050
ENSECAG00000011311	ENSECAT00000011673
ENSECAG00000011312	ENSECAT00000011662
ENSECAG00000011313	ENSECAT00000011711
ENSECAG00000011314	ENSECAT00000011692
ENSECAG00000011315	ENSECAT00000011793
ENSECAG00000011316	ENSECAT00000011643
ENSECAG00000011317	ENSECAT00000011646
ENSECAG00000011318	ENSECAT00000011647
ENSECAG00000011319	ENSECAT00000011650
ENSECAG00000011320	ENSECAT00000011683
ENSECAG00000011321	ENSECAT00000012295
ENSECAG00000011322	ENSECAT00000012815
ENSECAG00000011323	ENSECAT00000011654
ENSECAG00000011324	ENSECAT00000011675
ENSECAG00000011325	ENSECAT00000012262
ENSECAG00000011326	ENSECAT00000011863
ENSECAG00000011327	ENSECAT00000011694
ENSECAG00000011328	ENSECAT00000011658
ENSECAG00000011329	ENSECAT00000011963
ENSECAG00000011330	ENSECAT00000011661
ENSECAG00000011331	ENSECAT00000011932
ENSECAG00000011332	ENSECAT00000011984
ENSECAG00000011332	ENSECAT00000012010
ENSECAG00000011333	ENSECAT00000011786
ENSECAG00000011334	ENSECAT00000011720
ENSECAG00000011335	ENSECAT00000011852
ENSECAG00000011336	ENSECAT00000011804
ENSECAG00000011337	ENSECAT00000012396
ENSECAG00000011337	ENSECAT00000012400
ENSECAG00000011338	ENSECAT00000013075
ENSECAG00000011339	ENSECAT00000011910
ENSECAG00000011340	ENSECAT00000011809
ENSECAG00000011341	ENSECAT00000011701
ENSECAG00000011342	ENSECAT00000011885
ENSECAG00000011343	ENSECAT00000011768
ENSECAG00000011344	ENSECAT00000012058
ENSECAG00000011345	ENSECAT00000011742
ENSECAG00000011346	ENSECAT00000011785
ENSECAG00000011347	ENSECAT00000011691
ENSECAG00000011348	ENSECAT00000011778
ENSECAG00000011349	ENSECAT00000011727
ENSECAG00000011350	ENSECAT00000011732
ENSECAG00000011351	ENSECAT00000011869
ENSECAG00000011353	ENSECAT00000011837
ENSECAG00000011354	ENSECAT00000011864
ENSECAG00000011355	ENSECAT00000011992
ENSECAG00000011356	ENSECAT00000011690
ENSECAG00000011357	ENSECAT00000011881
ENSECAG00000011358	ENSECAT00000011744
ENSECAG00000011359	ENSECAT00000011787
ENSECAG00000011360	ENSECAT00000011905
ENSECAG00000011361	ENSECAT00000011909
ENSECAG00000011362	ENSECAT00000011731
ENSECAG00000011363	ENSECAT00000012180
ENSECAG00000011363	ENSECAT00000012188
